repo,sha,author,datetime,message,date,time
tidyverse/tidyverse,77b8125ee7509f47297c792b94580c3952aefad2,hadley,2016-09-07T13:41:30Z,"Merge pull request #6 from benmarwick/patch-2

Missing word",2016-09-07,2016-01-01T14:41:00Z
klutometis/roxygen,61abd288059ae2b6110f1357c1567dd36f6321ee,hadley,2016-09-07T13:19:30Z,Update docs,2016-09-07,2016-01-01T14:19:00Z
klutometis/roxygen,df463762412f5b229e2c40f96e89b5873a0a8ed6,hadley,2016-09-07T13:08:32Z,Polishing #493,2016-09-07,2016-01-01T14:08:00Z
klutometis/roxygen,26f058bfde6e5a25b530a756ccbc61036502bfd0,hadley,2016-09-07T13:01:11Z,Rcpp update,2016-09-07,2016-01-01T14:01:00Z
tidyverse/tidyverse,f211a13fdfe966cb1276d5d2e544999a0f598b5c,hadley,2016-09-07T12:57:22Z,Another pass through manifesto,2016-09-07,2016-01-01T13:57:00Z
tidyverse/tidyverse,7149f49051be0f4c49733192b8a5a9a06d31ac20,hadley,2016-09-06T21:50:59Z,Merge branch 'master' of github.com:hadley/tidyverse,2016-09-06,2016-01-01T22:50:00Z
tidyverse/tidyverse,f8f599c2db9b0b4195e4fde51a42a35869c66cde,hadley,2016-09-06T21:50:52Z,Add hms,2016-09-06,2016-01-01T22:50:00Z
tidyverse/tidyverse,c38eccb9c6b380ffddc8ac65cd370971f513d4fb,hadley,2016-09-06T21:19:57Z,"Merge pull request #4 from stdlib/master

fix typo",2016-09-06,2016-01-01T22:19:00Z
tidyverse/tidyverse,2903dbcaaef199364cf5e4067d4e07a7f1aaf175,hadley,2016-09-06T18:46:05Z,Re-knit,2016-09-06,2016-01-01T19:46:00Z
tidyverse/tidyverse,2740ac7e3ba60cf00a4fc90ae843e133599f0884,hadley,2016-09-06T18:44:23Z,Merge branch 'master' of github.com:hadley/tidyverse,2016-09-06,2016-01-01T19:44:00Z
tidyverse/tidyverse,bd3ddd44b19f12c072eeafe370a5af381297051b,hadley,2016-09-06T18:44:13Z,"Merge pull request #1 from eddelbuettel/master

Packages was misspelled",2016-09-06,2016-01-01T19:44:00Z
tidyverse/tidyverse,88cb8701128e381e5d365f0fb1f945026b4fec16,hadley,2016-09-06T18:44:04Z,"Merge pull request #2 from RiRam/RiRam-patch-1

Fixed two typos",2016-09-06,2016-01-01T19:44:00Z
tidyverse/ggplot2,aebbece472e3c59ba0bc642abf08d4ffaf7f02fb,hadley,2016-09-06T18:39:09Z,"Fix geom_dotplot y limit calculations

The computed y limits depend on both the group & panel.
This ensures that the scale trainning does not get wrong
(global y limits) input.

Fixes #1618. Closes #1622. By @has2k1.",2016-09-06,2016-01-01T19:39:00Z
tidyverse/tidyverse,86fbf885bbdb799393597250d057776061d9af7c,hadley,2016-09-06T18:26:35Z,WS,2016-09-06,2016-01-01T19:26:00Z
tidyverse/tidyverse,11b3ac418aec743fd970759bedbeaf3f86f4af51,hadley,2016-09-06T18:25:29Z,Rename to tidyverse_packages,2016-09-06,2016-01-01T19:25:00Z
tidyverse/tidyverse,9109a3de1369a1556a5822fad7918caaca70cbc8,hadley,2016-09-06T18:22:14Z,Make package hierarchy more clear,2016-09-06,2016-01-01T19:22:00Z
tidyverse/tidyverse,7706c5eb7085055b80489879efeee351bcfc5506,hadley,2016-09-06T16:22:31Z,Clarify core packages,2016-09-06,2016-01-01T17:22:00Z
tidyverse/tidyverse,1c04fc95f848679eeae4cffda0aca90ce22c5cd3,hadley,2016-09-06T16:01:29Z,Note about set operations in conflicts,2016-09-06,2016-01-01T17:01:00Z
tidyverse/tidyverse,945d3bdcffe08f4fabd043b3812cece3cdda6232,hadley,2016-09-06T15:59:46Z,Re-knit,2016-09-06,2016-01-01T16:59:00Z
tidyverse/tidyverse,31cbffbdf374f388336f773166912d5873f38a49,hadley,2016-09-06T15:58:12Z,Flesh out data import packages,2016-09-06,2016-01-01T16:58:00Z
tidyverse/tidyverse,6964ebe7c81a92baaca7601e46b63b7e34696b2f,hadley,2016-09-06T15:54:27Z,Explain membership more explicitly,2016-09-06,2016-01-01T16:54:00Z
tidyverse/tidyverse,ebdc5f1035a4ae5dae1c430ff80258cd4260e5f7,hadley,2016-09-06T15:54:16Z,Add draft manifesto vignette,2016-09-06,2016-01-01T16:54:00Z
tidyverse/tidyverse,1cb366600313c9c068e025c040e3505af8dd1fe1,hadley,2016-09-06T15:21:39Z,Tweak package description,2016-09-06,2016-01-01T16:21:00Z
tidyverse/tidyverse,5a68bb8865416d60c010a1809e0d23f0d194fa5f,hadley,2016-09-06T15:19:04Z,Don't hide messages!,2016-09-06,2016-01-01T16:19:00Z
tidyverse/tidyverse,80d1da43d6687ff7635cbf7cb4ee1521ffd1889f,hadley,2016-09-06T15:18:24Z,Fix example code,2016-09-06,2016-01-01T16:18:00Z
tidyverse/tidyverse,f1d11ff801486d2663f027f706aa2cd26bfaa422,hadley,2016-09-06T15:17:03Z,Export and document tidyverse_update(),2016-09-06,2016-01-01T16:17:00Z
tidyverse/tidyverse,b96ddfc8c217d4ca3505e9fdc24ff81467b86b40,hadley,2016-09-06T15:16:25Z,Add missing namespace specifiers,2016-09-06,2016-01-01T16:16:00Z
tidyverse/tidyverse,c1ee964d8baf43090511f8ec29aedba88ac8fa2a,hadley,2016-09-06T15:12:01Z,Rename and export tidyverse_conflicts(),2016-09-06,2016-01-01T16:12:00Z
tidyverse/tidyverse,61ae216a21a2a429dfce0865e8a7c1269626ad09,hadley,2016-09-06T15:09:23Z,Implement update method,2016-09-06,2016-01-01T16:09:00Z
tidyverse/tidyverse,f0c49bf78633ff720c77506589d7c7973ee9f1dd,hadley,2016-09-06T14:45:51Z,Use travis,2016-09-06,2016-01-01T15:45:00Z
tidyverse/tidyverse,5264fcdc2eb7c86cb61cee1fba9e64fcdd91f605,hadley,2016-09-06T14:44:56Z,Add README,2016-09-06,2016-01-01T15:44:00Z
tidyverse/tidyverse,72362a5609ac5434c59cb5c362c11963383ce220,hadley,2016-09-06T14:37:51Z,WS,2016-09-06,2016-01-01T15:37:00Z
tidyverse/tidyverse,73c13921fc9d1130e858b90b422ace2eda2bffed,hadley,2016-09-06T14:32:30Z,Add parens to functions,2016-09-06,2016-01-01T15:32:00Z
tidyverse/tidyverse,365f37c722baaf132ed75a8926fc3724178c371d,hadley,2016-09-06T14:31:55Z,Tweak load order for aesthetics,2016-09-06,2016-01-01T15:31:00Z
tidyverse/tidyverse,f161c07219e2677edcdb80f8633d1df0f2c3143d,hadley,2016-09-06T14:30:27Z,Report conflicts,2016-09-06,2016-01-01T15:30:00Z
tidyverse/tidyverse,8da4155be4cbca65213493337c237352707a1e3c,hadley,2016-09-06T13:56:32Z,Automatically attach key tidyverse packages,2016-09-06,2016-01-01T14:56:00Z
tidyverse/tidyverse,1e69ec5ca70738aaa749f675afa374d679a07f09,hadley,2016-09-06T13:29:40Z,Add GitHub links to DESCRIPTION,2016-09-06,2016-01-01T14:29:00Z
tidyverse/tidyverse,b6dd6e82111fa51dc0293e13e824df867e9f3197,hadley,2016-09-06T13:29:16Z,Initial commit,2016-09-06,2016-01-01T14:29:00Z
klutometis/roxygen,e5a936ec083837d681c511892e93c431d2cff327,hadley,2016-09-01T16:19:05Z,Thread topic data structure through further,2016-09-01,2016-01-01T17:19:00Z
klutometis/roxygen,3c1cc5917ad7d40d859fb7c65f740372cd0c7db2,hadley,2016-09-01T15:57:58Z,Create RoxyTopics helper class,2016-09-01,2016-01-01T16:57:00Z
klutometis/roxygen,985dd1909c60b4f69c72a6f9a231405757ec064c,hadley,2016-09-01T15:41:47Z,Tweaking topo sort names,2016-09-01,2016-01-01T16:41:00Z
klutometis/roxygen,bbd35b453ddc0e7a46ba5f479f0a2a72d6c2f910,hadley,2016-09-01T15:37:04Z,"Topo sort is for anything, not just files",2016-09-01,2016-01-01T16:37:00Z
klutometis/roxygen,3d6f45e724aec324256f0e7166dc773515b61714,hadley,2016-09-01T15:36:04Z,Pull out separate vertex helper,2016-09-01,2016-01-01T16:36:00Z
klutometis/roxygen,a44ed0c4eb347dae7c3dce3ff10ee37ed8f9c62f,hadley,2016-09-01T13:56:15Z,Convert topo_sort to R6,2016-09-01,2016-01-01T14:56:00Z
klutometis/roxygen,f1716ac7e76e43ec9f84eccea0b0a380dac15a95,hadley,2016-09-01T13:45:41Z,"Split inherit back out into own doc

(in preparation for more types of inheritance)",2016-09-01,2016-01-01T14:45:00Z
klutometis/roxygen,fd841f4486063e2c9b12bace8239613f3a2c6dd4,hadley,2016-09-01T13:41:21Z,Reorganise tests,2016-09-01,2016-01-01T14:41:00Z
klutometis/roxygen,bf1c77675d01c27f6737d6255b76d25077bd3944,hadley,2016-09-01T13:28:30Z,Implement `@inherit` parsing,2016-09-01,2016-01-01T14:28:00Z
klutometis/roxygen,82dcda3cf546c24426bd48920fc01871a375986a,hadley,2016-09-01T12:58:01Z,Rename partitum to block everywhere,2016-09-01,2016-01-01T13:58:00Z
klutometis/roxygen,e52889b1404a4cbd155703abded3283203a6d058,hadley,2016-09-01T12:51:00Z,Make user messaging more consistent,2016-09-01,2016-01-01T13:51:00Z
klutometis/roxygen,815ef18ed2dee22eb4b3dfb24a1e6da3575c7b7c,hadley,2016-09-01T12:41:41Z,Start experimenting with md,2016-09-01,2016-01-01T13:41:00Z
klutometis/roxygen,4573cd591b15d1faf0f5d907dae7fd3eeb2d9a1f,hadley,2016-09-01T12:40:27Z,WS,2016-09-01,2016-01-01T13:40:00Z
hadley/r4ds,7785b01ca2b35fb5d2ddc97dac4425f96a1a6feb,hadley,2016-08-31T22:12:54Z,modelr now on CRAN,2016-08-31,2016-01-01T23:12:00Z
klutometis/roxygen,79d945857c2c3a432b64611b139e6aca835ef895,hadley,2016-08-31T16:41:25Z,Export functions needed to parse tags,2016-08-31,2016-01-01T17:41:00Z
klutometis/roxygen,61abfc79282e58998474883020cb4e976bf40363,hadley,2016-08-31T15:57:01Z,Make roclet_find more flexible & export,2016-08-31,2016-01-01T16:57:00Z
klutometis/roxygen,80a551d6832d7f5a3fa87ee974cab8738d580f08,hadley,2016-08-31T15:42:00Z,Drop options,2016-08-31,2016-01-01T16:42:00Z
klutometis/roxygen,d2acd7b96552de334962f247f4125deff7f06aa7,hadley,2016-08-31T15:36:37Z,Export constructor and key generics,2016-08-31,2016-01-01T16:36:00Z
klutometis/roxygen,4d3b35c44adcd8ec5276f7ed69ee1b5e0f68bd69,hadley,2016-08-31T15:20:34Z,"Add new roc_tags generic

This returns a list of tag parsers the roclet needs. This eliminates the global state and makes it easier to create roclets in other packages.

Also renamed clean to roc_clean for consistency.",2016-08-31,2016-01-01T16:20:00Z
klutometis/roxygen,bbe66b9503d65c29ac1f75060f5bb992a6d786e2,hadley,2016-08-31T14:26:08Z,"Tidy up rd input/output utils

Fixes #497",2016-08-31,2016-01-01T15:26:00Z
tidyverse/haven,58b7cdaa784ae4a4c1ee9261778835b6d331eb73,hadley,2016-08-31T13:31:30Z,"Update readstat

Closes #216",2016-08-31,2016-01-01T14:31:00Z
hadley/r4ds,26bd6c8a548be8163a5896b54df72d72b0fc5cda,hadley,2016-08-30T22:32:14Z,Merge branch 'master' of github.com:hadley/r4ds,2016-08-30,2016-01-01T23:32:00Z
hadley/r4ds,6da3d7af0d6bed86309096e16827bf50e4ced260,hadley,2016-08-30T22:32:08Z,forcats and tibble now on CRAN,2016-08-30,2016-01-01T23:32:00Z
klutometis/roxygen,bda23f25b26485e5af7464030ac1bba7d02a8ad0,hadley,2016-08-30T21:16:37Z,describeIn refactoring,2016-08-30,2016-01-01T22:16:00Z
klutometis/roxygen,24328fa686bf295330d4d7739d12f51acd5bb2fe,hadley,2016-08-30T21:12:47Z,Improve simple field API,2016-08-30,2016-01-01T22:12:00Z
klutometis/roxygen,3dd4041a1a519469e89f8913304c06ce2dbcea05,hadley,2016-08-30T21:04:41Z,Implement roxy_field_minidesc,2016-08-30,2016-01-01T22:04:00Z
klutometis/roxygen,c19ff4db53918b8b75fafed511e6e33d6629f894,hadley,2016-08-30T20:55:17Z,"Class of its own for roxy_field_reexport

And make it more straightforward to return roxy_fields internally.",2016-08-30,2016-01-01T21:55:00Z
klutometis/roxygen,f7c9826e10ca17ffb130eabf3d56668d1c1aea86,hadley,2016-08-30T20:40:04Z,Give field_section its own subclass,2016-08-30,2016-01-01T21:40:00Z
klutometis/roxygen,3b4ff989ea304635643777bca0c47df4062da703,hadley,2016-08-30T20:39:07Z,Fix think-o,2016-08-30,2016-01-01T21:39:00Z
klutometis/roxygen,2ae20ad4726053fbd61e23e1feb4912719199880,hadley,2016-08-30T20:13:57Z,Minor rd process refactoring,2016-08-30,2016-01-01T21:13:00Z
klutometis/roxygen,519656954f9f195338161c1412860228e4178098,hadley,2016-08-30T20:10:41Z,Move validation check into RoxyTopic,2016-08-30,2016-01-01T21:10:00Z
klutometis/roxygen,8fd089dc06663431cc9465c8b9a65e08e2a44ee4,hadley,2016-08-30T20:08:20Z,Final topic builder cleanups,2016-08-30,2016-01-01T21:08:00Z
klutometis/roxygen,b1644e98be0576201ecb68386cc2306a98c9947b,hadley,2016-08-30T18:25:02Z,"Extract out topic_add_eval_rd

And improve error handling",2016-08-30,2016-01-01T19:25:00Z
klutometis/roxygen,8c97022991cc19115456de5cb7dc1d47950ba530,hadley,2016-08-30T18:19:19Z,"Refactoring doc_type, examples, fields, and slots",2016-08-30,2016-01-01T19:19:00Z
klutometis/roxygen,38be204edcc3c9097c74ea1104c58d86a8e94644,hadley,2016-08-30T16:15:22Z,"Refactor process_usage

* Rename default_usage to object_usage
* Don't export methods (like other object_* funs)
* Move object_usage to own file
* Move wrap_string to utils",2016-08-30,2016-01-01T17:15:00Z
klutometis/roxygen,1526e5ef1b5c225cd51b0709365bb8f328f8190b,hadley,2016-08-30T16:09:32Z,process_methods -> topic_add_methods,2016-08-30,2016-01-01T17:09:00Z
klutometis/roxygen,0b9c31c2e097991c82c1ec0466ebc8a1530ec374,hadley,2016-08-30T16:08:24Z,Extract out needs_doc function,2016-08-30,2016-01-01T17:08:00Z
klutometis/roxygen,d94b8dd367cd509f3dae042333fa658c5240e898,hadley,2016-08-30T16:02:22Z,Refactor process_alias to topic_add_name_aliases,2016-08-30,2016-01-01T17:02:00Z
klutometis/roxygen,ffa97bbae9d4c98d7696ef577657ffc299217b4d,hadley,2016-08-30T15:55:31Z,Refactor process_param to topic_add_params,2016-08-30,2016-01-01T16:55:00Z
klutometis/roxygen,15ccbe4b9f8af750886ea6a0364f2ed67269f046,hadley,2016-08-30T15:50:04Z,Encoding is a simple tag,2016-08-30,2016-01-01T16:50:00Z
klutometis/roxygen,abf2c2fb9bdde2a129e58b91a8774843f37f92d9,hadley,2016-08-30T15:49:03Z,Pull backref creation out into own function,2016-08-30,2016-01-01T16:49:00Z
klutometis/roxygen,2229a0cee37f3b2612ac4e294980f529963c4e39,hadley,2016-08-30T15:43:08Z,Extract out code for simple tags,2016-08-30,2016-01-01T16:43:00Z
klutometis/roxygen,8ade29624ed1078d6b9b08ea9208e24ec829429b,hadley,2016-08-30T15:32:59Z,Move rd_macro to live with other output Rd methods,2016-08-30,2016-01-01T16:32:00Z
klutometis/roxygen,05c33270094885d3f103f265e0bd0f61cf7c800f,hadley,2016-08-30T15:24:09Z,Distinguish tag and field in more places,2016-08-30,2016-01-01T16:24:00Z
klutometis/roxygen,46c464c5aced2fbdf7330fe537dfb8c267145cb2,hadley,2016-08-30T15:15:05Z,"Rename rd_tag to roxy_field

To make it more clear this is an object owned by roxygen, and to distinguish it from the ""input"" tags.",2016-08-30,2016-01-01T16:15:00Z
klutometis/roxygen,093d93113bb9457d336f52bce5af4d55aa423660,hadley,2016-08-30T14:44:57Z,Rename RdTopic to RoxyTopic,2016-08-30,2016-01-01T15:44:00Z
klutometis/roxygen,3330d41c290cf44d31e22e7e48a51452ea844286,hadley,2016-08-30T14:43:39Z,Rename roxygen_tag to roxy_tag,2016-08-30,2016-01-01T15:43:00Z
klutometis/roxygen,36a337983ff5ba46dbad4977315abc88013aaa72,hadley,2016-08-30T14:34:20Z,"Tidying up parsing code

* Put all parsing code in one file
* Use block consistently (instead of preref)",2016-08-30,2016-01-01T15:34:00Z
klutometis/roxygen,e9fb95a45d0af2f363a7e5d2864dc0bb5d9ddaf1,hadley,2016-08-30T14:10:02Z,Removed deprecated tag registration function,2016-08-30,2016-01-01T15:10:00Z
klutometis/roxygen,1784e2d24976a150fc849704cf4181134e971b2b,hadley,2016-08-30T14:06:05Z,"Give parsers a consistent name

Switch methods parser to tag_words(2, 2) to be more strict",2016-08-30,2016-01-01T15:06:00Z
klutometis/roxygen,3505c8516bfda7a80becf07b643972e59a45eab0,hadley,2016-08-30T13:52:59Z,Tag function file restructuring,2016-08-30,2016-01-01T14:52:00Z
klutometis/roxygen,41fb0ede5cb78de61e3b216b2e7ab9d6973be1d7,hadley,2016-08-30T13:48:50Z,Rename default_data_format to object_format,2016-08-30,2016-01-01T14:48:00Z
klutometis/roxygen,5abfe875b0e606ff13c93049a4dbd7d53043af4e,hadley,2016-08-30T13:48:36Z,Delete unused object_defaults code,2016-08-30,2016-01-01T14:48:00Z
klutometis/roxygen,62c8a47b14d55e32b912529f9ae5875e18505d8f,hadley,2016-08-30T13:46:02Z,"Renaming object methods

* default_topic_name -> object_topic
* default_name -> object_name

Replace debugging browser() with stop().
Don't export object_topic methods.",2016-08-30,2016-01-01T14:46:00Z
klutometis/roxygen,eedd1fe68197bb0fb88c10a5c4803e052bb514aa,hadley,2016-08-30T13:38:23Z,Rename files to make structure clearer,2016-08-30,2016-01-01T14:38:00Z
klutometis/roxygen,fabd42492af84ef7f7878039a5701fb2dec2cf43,hadley,2016-08-30T13:30:37Z,Minor tidying of utils,2016-08-30,2016-01-01T14:30:00Z
tidyverse/forcats,004279defa8fb65cf9fdda3fbb34e05c70b3c039,hadley,2016-08-30T12:51:44Z,Add website to description,2016-08-30,2016-01-01T13:51:00Z
tidyverse/forcats,ab515b89c8595cc17add39427eebb232d56522f2,hadley,2016-08-29T22:38:17Z,Add cran install instructions,2016-08-29,2016-01-01T23:38:00Z
hadley/pkgdown,1e163df4f1cbdcf5e4b9a240361a3f95ea9b3dd6,hadley,2016-08-29T22:36:31Z,Set random seed,2016-08-29,2016-01-01T23:36:00Z
tidyverse/forcats,6b1bd47f40d546c5883d3f0364ee6fd0ce43849c,hadley,2016-08-29T22:18:23Z,Cross-link readme,2016-08-29,2016-01-01T23:18:00Z
tidyverse/forcats,98bdd24ad3a4bc8a65b3b43cce5f0c708ec294ad,hadley,2016-08-29T22:13:45Z,Add CRAN badge,2016-08-29,2016-01-01T23:13:00Z
tidyverse/forcats,f8a3aa2f4f9e8ed0c57f51f8fe43a745a9baca5f,hadley,2016-08-29T22:13:37Z,Use released version,2016-08-29,2016-01-01T23:13:00Z
tidyverse/forcats,42388aa3111b34477fc491b931cfd1547d2b1fe4,hadley,2016-08-29T22:12:34Z,Update staticdocs,2016-08-29,2016-01-01T23:12:00Z
tidyverse/forcats,8c8916b466627a1709c68d7e5801886a1e96451f,hadley,2016-08-29T22:08:29Z,Add docs,2016-08-29,2016-01-01T23:08:00Z
tidyverse/forcats,3158fda996d9eb1c29b92da4597336c54119d0f0,hadley,2016-08-29T22:07:16Z,Use development version,2016-08-29,2016-01-01T23:07:00Z
klutometis/roxygen,a777a83076aa19e68f0ceb1d730d6a17725ca613,hadley,2016-08-29T21:33:07Z,"Revert ""Re-add dropped trailing ANY signatures""

This reverts commit 848e5a34bd262e8a952a5d072f57b2df955c7e4f.

Since it no longer seems to be necessary #460",2016-08-29,2016-01-01T22:33:00Z
klutometis/roxygen,638cfd35aacc04247c72b5ca6bc2b4a2b62c1d0c,hadley,2016-08-29T21:16:00Z,Eliminate old description writing code,2016-08-29,2016-01-01T22:16:00Z
klutometis/roxygen,f5bc9c38a94ef7c3b98e03640b0dbd99f47667a3,hadley,2016-08-29T21:10:35Z,Merge branch 'kevinushey-bugfix/s3-base-env-check',2016-08-29,2016-01-01T22:10:00Z
klutometis/roxygen,5dca6567f53335cf6b0a51a8a86a8aacf411f224,hadley,2016-08-29T21:10:28Z,Merge branch 'bugfix/s3-base-env-check' of https://github.com/kevinushey/roxygen into kevinushey-bugfix/s3-base-env-check,2016-08-29,2016-01-01T22:10:00Z
klutometis/roxygen,848e5a34bd262e8a952a5d072f57b2df955c7e4f,hadley,2016-08-29T21:10:07Z,"Re-add dropped trailing ANY signatures

Fixes #460",2016-08-29,2016-01-01T22:10:00Z
klutometis/roxygen,39a824c5944de99b8ee431b93b7ebcd3baf99ad4,hadley,2016-08-29T20:53:24Z,"Use desc package to avoid mangling DESCRIPTION

Fixes #430",2016-08-29,2016-01-01T21:53:00Z
klutometis/roxygen,ab7b21802618a1abd268dda5b9d6cb561662ebcd,hadley,2016-08-29T19:17:06Z,Store filename in topic,2016-08-29,2016-01-01T20:17:00Z
klutometis/roxygen,500c0feb164562136560317e33ac73e5b63d8ac4,hadley,2016-08-29T19:04:18Z,Strip level of indirection from new_tag,2016-08-29,2016-01-01T20:04:00Z
klutometis/roxygen,17d26f17eee2322ec22390cc7e98b7e4b700e4b6,hadley,2016-08-29T18:48:48Z,Replace ad hod rd_file with R6 RdTopic,2016-08-29,2016-01-01T19:48:00Z
klutometis/roxygen,e3ed48f749148e06d175adb5cb001102595ec43a,hadley,2016-08-29T18:48:19Z,Merge branch 'master' of github.com:klutometis/roxygen,2016-08-29,2016-01-01T19:48:00Z
klutometis/roxygen,f14f684d85de00ab414817a7e9b8ad0d201668b2,hadley,2016-08-29T18:27:56Z,Pass block onto process_section,2016-08-29,2016-01-01T19:27:00Z
klutometis/roxygen,fe4fb92db2615839ed488e36fb9c5ee6b0c26ea2,hadley,2016-08-29T18:25:01Z,Split test-merge into tag specific tests,2016-08-29,2016-01-01T19:25:00Z
klutometis/roxygen,d6e7d4ed5bd3a99800417fe1871189e2e6ac9ab5,hadley,2016-08-29T17:53:06Z,"Provide block warning helper

And use consistently instead of throwing errors.",2016-08-29,2016-01-01T18:53:00Z
klutometis/roxygen,4517cd838ae6b1680ef909157dc770448508a13a,hadley,2016-08-29T17:51:14Z,Ensure tag warnings are immediate,2016-08-29,2016-01-01T18:51:00Z
klutometis/roxygen,52deebf5fd63a1b92357052e2de90cb3a4c7b475,hadley,2016-08-29T16:56:27Z,"process_families: flip inner and outer loops

Preserves order of `@family` tags. Fixes #315",2016-08-29,2016-01-01T17:56:00Z
klutometis/roxygen,d4a1a6faed2f1a2932c19d0a921d308ce73271f9,hadley,2016-08-29T16:43:59Z,Fix typo,2016-08-29,2016-01-01T17:43:00Z
klutometis/roxygen,fd7554cf044dc5b76e5f012923d97bcd4e748d3d,hadley,2016-08-29T16:32:08Z,"Escape special chars in describeIn

Fixes #450",2016-08-29,2016-01-01T17:32:00Z
klutometis/roxygen,f18b396de64bcf85d72bfbdd9414a143bbec3ece,hadley,2016-08-29T16:24:27Z,"Don't rely on S3 class for function detection

Fixes #455",2016-08-29,2016-01-01T17:24:00Z
klutometis/roxygen,ecd37a179adbd235620bb599b4916fc4acd4f98d,hadley,2016-08-29T16:23:06Z,Delete correct tag,2016-08-29,2016-01-01T17:23:00Z
klutometis/roxygen,f3f4f90b4202d2a1236c9003c8dd7a9344ced9f3,hadley,2016-08-29T16:02:59Z,"Don't write files without name/title

Fixes #474",2016-08-29,2016-01-01T17:02:00Z
klutometis/roxygen,7bcfb0986adbe29fee339b14c720854ac79467f7,hadley,2016-08-29T15:41:27Z,"Use nbsp in replacement fun usage

Fixes #484",2016-08-29,2016-01-01T16:41:00Z
klutometis/roxygen,a25c7f759190df4ddd2830789f56558f0309bb0e,hadley,2016-08-29T15:21:56Z,"Warn on multline `@example`

Fixes #494",2016-08-29,2016-01-01T16:21:00Z
klutometis/roxygen,01004586acee5bdb680e49c1d45a065a1877c7b0,hadley,2016-08-29T15:10:47Z,Update vignette,2016-08-29,2016-01-01T16:10:00Z
klutometis/roxygen,269a5689e906e97fea2a33446533b5111369e937,hadley,2016-08-29T15:06:48Z,"Merge pull request #437 from dlebauer/patch-1

Trivial vignette update",2016-08-29,2016-01-01T16:06:00Z
klutometis/roxygen,387515d06137ab08fa0bb910d1b2f1c615440320,hadley,2016-08-29T15:05:59Z,"Merge pull request #441 from fmichonneau/patch-1

fix typo: becuase --> because",2016-08-29,2016-01-01T16:05:00Z
klutometis/roxygen,1ffcb69675ea9c689b517e7dcfb2853e68b6cbf2,hadley,2016-08-29T15:03:16Z,"Merge pull request #464 from jimhester/typo

Typo",2016-08-29,2016-01-01T16:03:00Z
klutometis/roxygen,f3c510cf7c8045c3868beb7600e1ae51869b9cc2,hadley,2016-08-29T14:58:45Z,"Merge pull request #478 from kevinushey/bugfix/family-name-mangling

avoid insertion of '.' between words in '@family' tag (closes #477)",2016-08-29,2016-01-01T15:58:00Z
klutometis/roxygen,082a825374a6db8ecfb6c8a07bfb072eb6e28356,hadley,2016-08-29T14:58:18Z,Update covr style,2016-08-29,2016-01-01T15:58:00Z
tidyverse/forcats,441902b04a5e66d5e04351bb4f99f57e9edb13ab,hadley,2016-08-29T14:51:37Z,Prepare for release (attempt 2),2016-08-29,2016-01-01T15:51:00Z
hadley/pkgdown,c53e6fe1f9cf07934bb1b6685b0ca780f54030f5,hadley,2016-08-29T13:50:24Z,Generatte separate pages for readme and reference,2016-08-29,2016-01-01T14:50:00Z
hadley/r4ds,9a662061ac96f5753ee9551e12ac33c134a3d3b8,hadley,2016-08-29T13:05:47Z,"Fix typos

Closes #331",2016-08-29,2016-01-01T14:05:00Z
